10	ro_cp	"Article 11
The universality of criminal law
(1) The Romanian criminal law also applies to other offenses than those provided in art. 10, committed outside the territory of the country by a foreign citizen or a stateless person, who is voluntarily on the territory of Romania, in the following cases:
a) an offense has been committed which the Romanian State has undertaken to punish under an international treaty, whether or not provided for by the criminal law of the State in whose territory it was committed;
b) the extradition or surrender of the offender was requested and this was refused.
(2) The provisions of par. (1) lit. b) does not apply when, according to the law of the State in which the offense was committed, there is a cause that prevents the initiation of criminal proceedings or the continuation of criminal proceedings or the execution of the sentence or when the sentence has been executed or is considered executed.
(3) When the sentence has not been executed or has been executed only in part, it shall be proceeded according to the legal provisions regarding the recognition of foreign judgments."
11	ro_cp	"Article 12
Criminal law and international treaties
The provisions of art. 8-11 shall apply unless otherwise provided by an international treaty to which Romania is a party."
12	ro_cp	"Article 13
Immunity from jurisdiction
The criminal law does not apply to crimes committed by diplomatic representatives of foreign states or by other persons who, in accordance with international treaties, are not subject to the criminal jurisdiction of the Romanian state."
13	ro_cp	"Article 14
EXTRADITION
(1) Extradition may be granted or requested on the basis of an international treaty to which Romania is a party or on the basis of reciprocity, in accordance with the law.
2. The surrender or extradition of a person in relation to the Member States of the European Union shall be granted or required under the law.
(3) The surrender of a person to an international criminal court shall be granted in accordance with the law.
Title II Crime
Chapter I General provisions"
14	ro_cp	"Article 15
Essential features of the crime
(1) The crime is the deed provided by the criminal law, committed with guilt, unjustified and imputable to the person who committed it.
(2) The offense is the sole basis of criminal liability.
Note
Rejection decision: HP no. 5/2016, published in the Official Gazette no. 183 of March 11, 2016."
15	ro_cp	"Article 16
Guilt
(1) The deed constitutes a crime only if it was committed with the form of guilt required by the criminal law.
(2) Guilt exists when the deed is committed intentionally, through fault or with outdated intent.
(3) The act is committed intentionally when the perpetrator:
a) foresees the result of his deed, following its production by committing that deed;
b) foresees the result of his deed and, although he does not pursue it, accepts the possibility of its occurrence.
(4) The deed is committed through fault, when the perpetrator:
a) foresees the result of his deed, but does not accept it, considering without reason that it will not occur;
b) does not foresee the result of his deed, although he should and could have foreseen it.
(5) There is outdated intent when the act consisting of an intentional action or inaction produces a more serious result, which is due to the fault of the perpetrator.
(6) The act consisting in an action or inaction constitutes an offense when committed intentionally. The act of guilt is a crime only when the law expressly provides for it."
16	ro_cp	"Article 17
Committing the crime of commission by omission
The commission of an offense involving the production of a result shall also be deemed to have been committed by omission when:
a) there is a legal or contractual obligation to act;
b) the perpetrator of the omission, through a previous action or inaction, created for the protected social value a state of danger that facilitated the production of the result.
Chapter II Supporting causes"
17	ro_cp	"Article 18
General dispositions
(1) The deed provided by the criminal law does not constitute an offense, if there are any of the justifying causes provided by law.
(2) The effect of the justifying causes extends to the participants."
18	ro_cp	"Article 19
Self-defense
(1) The deed provided by the criminal law committed in self-defense is justified.
(2) The person who commits the act in order to remove a material attack, direct, immediate and unjust, which endangers his person, another, their rights or a general interest, if the defense is proportionate to the gravity of the attack, is in self-defense.
(3) It is presumed to be in self-defense, under the conditions of par. (2), the one who commits the act to reject the entry of a person in a dwelling, room, outbuilding or fenced place holding by him, without right, by violence, cunning, burglary or other such illegal means or during the night."
19	ro_cp	"Article 20
The state of necessity
(1) The deed provided by the criminal law committed in a state of necessity is justified.
(2) The person who commits the act in order to save himself from an immediate danger and who could not otherwise be deprived of his or her life, bodily integrity or health or of an important good of himself or another person or a person general interest, if the consequences of the act are not obviously more serious than those that could have occurred if the danger had not been removed."
20	ro_cp	"Article 21
Exercising a right or fulfilling an obligation
(1) The deed provided by the criminal law is justified, consisting in the exercise of a right recognized by law or in the fulfillment of an obligation imposed by law, in compliance with the conditions and limits provided by it.
Note
Admission Decision: HP no. 19/2015, published in the Official Gazette no. 590 of 5 August 2015:

It establishes that the deed of the doctor employed with an employment contract in a hospital unit from the public health system, who has the quality of civil servant, in the acceptance of the provisions of art. 175 para. 1 lit. b Thesis II of the Criminal Code, to receive additional payments or donations from patients, under the conditions of art. 34 para. 2 of the Patient Rights Law no. 46/2003, does not constitute an exercise of a right recognized by law having as a consequence the incidence of the provisions of art. 21 para. 1 Thesis I of the Criminal Code.
(2) The act provided by the criminal law consisting in the fulfillment of an obligation imposed by the competent authority, in the form provided by law, is also justified, if this is not manifestly illegal."
21	ro_cp	"Article 22
Consent of the injured person
(1) The deed provided by the criminal law committed with the consent of the injured person is justified, if he could legally dispose of the injured or endangered social value.
(2) The consent of the injured person does not produce effects in the case of crimes against life, as well as when the law excludes its justifying effect.
Chapter III Causes of imputability"
22	ro_cp	"Article 23
General dispositions
(1) The deed provided by the criminal law does not constitute an offense, if it was committed under the conditions of any of the causes of non-imputability.
(2) The effect of non-attributable causes does not extend to the participants, except in the case of chance."
23	ro_cp	"Article 24
Physical coercion
The act provided by the criminal law committed due to a physical constraint which the perpetrator could not resist is not imputable."
24	ro_cp	"Article 25
Moral coercion
The act provided by the criminal law committed due to a moral constraint, exercised by threatening with a serious danger to the person of the perpetrator or another and which could not be removed otherwise, is not imputable."
25	ro_cp	"Article 26
The imputable excess
(1) The act provided by the criminal law committed by the person in self-defense, who has exceeded, due to disturbance or fear, the limits of a defense proportional to the gravity of the attack, is not imputable.
(2) The act provided by the criminal law committed by the person in need, who did not realize, at the time of committing the act, that it causes obviously more serious consequences than those that could have occurred if the danger he was not removed."
26	ro_cp	"Article 27
The perpetrator's minority
The act provided by the criminal law committed by a minor, who at the date of its commission did not meet the legal conditions to be criminally liable, is not imputable."
27	ro_cp	"Article 28
Irresponsibility
The act provided by the criminal law committed by the person who, at the time of committing it, could not be aware of his actions or inactions or could not control them, either due to a mental illness or other causes, is not imputable."
28	ro_cp	"Article 29
intoxication
The act provided by the criminal law committed by the person who, at the time of committing it, could not be aware of his actions or inactions or could not control them, due to involuntary intoxication with alcohol or other psychoactive substances, is not imputable."
29	ro_cp	"Article 30
error
(1) The deed provided by the criminal law committed by the person who, at the time of its commission, did not know the existence of a state, situation or circumstance on which the criminal nature of the deed depends, does not constitute an offense.
(2) The provisions of par. (1) shall also apply to the acts committed through fault which the criminal law punishes, only if the ignorance of the respective state, situation or circumstance is not itself the result of the fault.
(3) The state, situation or circumstance that the offender did not know at the time of committing the crime does not constitute an aggravating circumstance or circumstantial aggravating element.
(4) The provisions of par. (1) - (3) shall apply accordingly in the event of ignorance of an extra-criminal legal provision.
(5) The act provided by the criminal law committed as a result of the ignorance or misunderstanding of its illicit character due to a circumstance that could not be avoided in any way is not imputable.
Note
Rejection decision: HP no. 31/2015, published in the Official Gazette no. 19 of January 11, 2016."
30	ro_cp	"Article 31
The fortuitous case
The act provided by the criminal law is not imputable, the result of which is the consequence of a circumstance that could not have been foreseen.
Chapter IV Attempt"
31	ro_cp	"Article 32
Attempt
(1) The attempt consists in the execution of the intention to commit the crime, execution which, however, was interrupted or did not produce its effect.
(2) There is no attempt when the impossibility of committing the crime is the consequence of the way the execution was conceived."
32	ro_cp	"Article 33
Punishment of the attempt
(1) The attempt is punished only when the law expressly provides for it.
(2) The attempt shall be sanctioned with the punishment provided by law for the crime committed, the limits of which shall be reduced by half. When the law provides for the penalty of life imprisonment for the crime committed, and the court would turn to it, the attempt is punishable by imprisonment from 10 to 20 years."
33	ro_cp	"Article 34
Withdrawal and prevention of the result
(1) The perpetrator who, before the discovery of the deed, gave up or informed the authorities of its commission, so that the consumption may be prevented, or has himself prevented the commission of the crime, shall not be punished.
(2) If the acts committed up to the moment of giving up or preventing the production of the result constitute another offense, the punishment for this offense shall be applied.
Chapter V Unity and plurality of offenses"
34	ro_cp	"Article 35
The unity of the continued and the complex crime
(1) The offense is continued when a person commits at different intervals, but in the execution of the same resolution and against the same passive subject, actions or inactions that each present the content of the same offense.
Note
By DECISION OF THE CONSTITUTIONAL COURT no. 368 of May 30, 2017, published in the OFFICIAL GAZETTE 566 of July 17, 2017, the exception of unconstitutionality was admitted, finding that the phrase ""and against the same passive subject"" in the provisions of art. 35 para. (1) of the Criminal Code is unconstitutional.

According to art. 147 para. (1) of the CONSTITUTION OF ROMANIA, republished in the OFFICIAL GAZETTE no. 767 of 31 October 2003, the provisions of the laws and ordinances in force, as well as those of the regulations, found to be unconstitutional, shall cease to have legal effect 45 days after the publication of the decision of the Constitutional Court if, within this period, the Parliament or the Government In this case, I do not agree with the unconstitutional provisions of the Constitution. During this period, provisions found to be unconstitutional shall be suspended by law.

Therefore, between July 17, 2017 - August 30, 2017, the phrase ""and against the same passive subject"" in the provisions of art. 35 para. (1) of the Criminal Code was suspended by law, ceasing its legal effects starting with August 31, 2017, as the legislator did not intervene to amend the contested provisions.
(2) The offense is complex when its content includes, as a constitutive element or as an aggravating circumstantial element, an action or an inaction which constitutes in itself an act provided by the criminal law."
35	ro_cp	"Article 36
Penalty for continued crime and complex crime
(1) The continued crime shall be sanctioned with the punishment provided by law for the committed crime, the maximum of which may be increased by a maximum of 3 years in the case of imprisonment, respectively by a maximum of one third in the case of a fine.
(2) The complex crime shall be sanctioned with the punishment provided by law for that crime.
(3) The complex crime committed with obsolete intent, if only the more serious result of the secondary action has occurred, shall be sanctioned with the punishment provided by law for the complex crime committed."
36	ro_cp	"Article 37
Recalculation of the sentence for the continued or complex crime
If the person convicted definitively for a continuing or complex offense is subsequently tried for other acts or inactions which fall within the scope of the same offense, taking into account the offense committed in its entirety, an appropriate penalty shall be imposed, which may not be less than the one pronounced above."
37	ro_cp	"Article 38
The competition of crimes
(1) There is a real competition of offenses when two or more offenses have been committed by the same person, by separate actions or inactions, before being definitively convicted of any of them. There is also a real competition of offenses when one of the offenses has been committed for the commission or concealment of another offense.
(2) There is a formal competition of offenses when an action or an inaction committed by a person, due to the circumstances in which it took place or the consequences that it has produced, realizes the content of several offenses.
Note
Admission Decision: HP no. 22/2020, published in the Official Gazette no. 907 of October 6, 2020:

It establishes that, if an offense (A) is in competition with both the offense representing the first term (B) and the offense representing the second term (C) of a post-conviction recidivism, the operation of establishing the resulting punishment involves the application of the rules of the competition of offenses between the penalties established for the offenses (A) and (B), the resultant being subsequently applied the rules of post-conviction recidivism in relation to the punishment established for the offense (C)."
